"__memcpy_avx_unaligned_erms",219.0000,"/usr/lib/x86_64-linux-gnu/libc-2.31.so"
"ImagingPackRGB",159.0000,"/data/home/hlanka3/miniconda3/envs/torchtest/lib/python3.11/site-packages/PIL/_imaging.cpython-311-x86_64-linux-gnu.so"
"deduce_unreachable",11.0000,"/data/home/hlanka3/miniconda3/envs/torchtest/bin/python3.11"
"dict_traverse",4.0000,"/data/home/hlanka3/miniconda3/envs/torchtest/bin/python3.11"
"visit_reachable",3.0000,"/data/home/hlanka3/miniconda3/envs/torchtest/bin/python3.11"
"func_traverse",3.0000,"/data/home/hlanka3/miniconda3/envs/torchtest/bin/python3.11"
"subtype_traverse",3.0000,"/data/home/hlanka3/miniconda3/envs/torchtest/bin/python3.11"
"PyObject_Vectorcall",2.0000,"/data/home/hlanka3/miniconda3/envs/torchtest/bin/python3.11"
"PyObject_Malloc",1.0000,"/data/home/hlanka3/miniconda3/envs/torchtest/bin/python3.11"
"list_traverse",1.0000,"/data/home/hlanka3/miniconda3/envs/torchtest/bin/python3.11"
"meth_traverse",1.0000,"/data/home/hlanka3/miniconda3/envs/torchtest/bin/python3.11"
"at::internal::set_thread_num(int)",1.0000,"/data/home/hlanka3/miniconda3/envs/torchtest/lib/python3.11/site-packages/torch/lib/libtorch_cpu.so"
"at::TensorIteratorBase::serial_for_each(c10::function_ref<void (char**, long const*, long, long)>, at::Range) const",1.0000,"/data/home/hlanka3/miniconda3/envs/torchtest/lib/python3.11/site-packages/torch/lib/libtorch_cpu.so"
"gomp_thread_start",1.0000,"/data/home/hlanka3/miniconda3/envs/torchtest/lib/libgomp.so.1.0.0"
"_int_free",1.0000,"/usr/lib/x86_64-linux-gnu/libc-2.31.so"
"__GI___libc_malloc",1.0000,"/usr/lib/x86_64-linux-gnu/libc-2.31.so"
"realloc",1.0000,"/usr/lib/x86_64-linux-gnu/libc-2.31.so"

"100 HOTTEST PROCESSES (Sort Event - CPU_TIME)"
PROCESS,"CPU_TIME"
"python (PID:7142)",5543.0000

"100 HOTTEST MODULES (Sort Event - CPU_TIME)"
MODULE,"CPU_TIME"
"/data/home/hlanka3/miniconda3/envs/torchtest/lib/python3.11/site-packages/torch/lib/libtorch_cpu.so",4057.0000
"/data/home/hlanka3/miniconda3/envs/torchtest/lib/libgomp.so.1.0.0",1076.0000
"/usr/lib/x86_64-linux-gnu/libc-2.31.so",222.0000
"/data/home/hlanka3/miniconda3/envs/torchtest/lib/python3.11/site-packages/PIL/_imaging.cpython-311-x86_64-linux-gnu.so",159.0000
"/data/home/hlanka3/miniconda3/envs/torchtest/bin/python3.11",29.0000

"100 HOTTEST THREADS (Sort Event - CPU_TIME)"
THREAD,"CPU_TIME"
"python [TID:7142] (PID:7142)",483.0000
"python [TID:7308] (PID:7142)",106.0000
"python [TID:7337] (PID:7142)",101.0000
"python [TID:7289] (PID:7142)",98.0000
"python [TID:7344] (PID:7142)",98.0000
"python [TID:7314] (PID:7142)",97.0000
"python [TID:7292] (PID:7142)",96.0000
"python [TID:7302] (PID:7142)",96.0000
"python [TID:7318] (PID:7142)",96.0000
"python [TID:7323] (PID:7142)",93.0000
"python [TID:7331] (PID:7142)",93.0000
"python [TID:7311] (PID:7142)",92.0000
"python [TID:7336] (PID:7142)",92.0000
"python [TID:7288] (PID:7142)",90.0000
"python [TID:7284] (PID:7142)",89.0000
"python [TID:7294] (PID:7142)",89.0000
"python [TID:7295] (PID:7142)",88.0000
"python [TID:7304] (PID:7142)",88.0000
"python [TID:7286] (PID:7142)",87.0000
"python [TID:7309] (PID:7142)",87.0000
"python [TID:7313] (PID:7142)",87.0000
"python [TID:7322] (PID:7142)",87.0000
"python [TID:7335] (PID:7142)",87.0000
"python [TID:7296] (PID:7142)",86.0000
"python [TID:7315] (PID:7142)",86.0000
"python [TID:7326] (PID:7142)",86.0000
"python [TID:7299] (PID:7142)",85.0000
"python [TID:7327] (PID:7142)",85.0000
"python [TID:7283] (PID:7142)",84.0000
"python [TID:7300] (PID:7142)",84.0000
"python [TID:7343] (PID:7142)",83.0000
"python [TID:7319] (PID:7142)",82.0000
"python [TID:7325] (PID:7142)",82.0000
"python [TID:7340] (PID:7142)",82.0000
"python [TID:7305] (PID:7142)",81.0000
"python [TID:7338] (PID:7142)",80.0000
"python [TID:7307] (PID:7142)",79.0000
"python [TID:7330] (PID:7142)",79.0000
"python [TID:7293] (PID:7142)",77.0000
"python [TID:7334] (PID:7142)",77.0000
"python [TID:7306] (PID:7142)",76.0000
"python [TID:7329] (PID:7142)",76.0000
"python [TID:7312] (PID:7142)",75.0000
"python [TID:7291] (PID:7142)",74.0000
"python [TID:7297] (PID:7142)",74.0000
"python [TID:7333] (PID:7142)",73.0000
"python [TID:7320] (PID:7142)",72.0000
"python [TID:7285] (PID:7142)",71.0000
"python [TID:7310] (PID:7142)",71.0000
"python [TID:7328] (PID:7142)",71.0000
"python [TID:7332] (PID:7142)",71.0000
"python [TID:7298] (PID:7142)",70.0000
"python [TID:7301] (PID:7142)",70.0000
"python [TID:7339] (PID:7142)",69.0000
"python [TID:7282] (PID:7142)",68.0000
"python [TID:7324] (PID:7142)",67.0000
"python [TID:7342] (PID:7142)",66.0000
"python [TID:7287] (PID:7142)",64.0000
"python [TID:7341] (PID:7142)",62.0000
"python [TID:7316] (PID:7142)",60.0000
"python [TID:7303] (PID:7142)",58.0000
"python [TID:7290] (PID:7142)",57.0000
"python [TID:7317] (PID:7142)",57.0000
"python [TID:7321] (PID:7142)",53.0000
